"location","day_index","day","temperature"
"calgary",140,139.5,10.6
"calgary",141,140.5,11
"calgary",142,141.5,11.4
"calgary",143,142.5,11.6
"calgary",144,143.5,11.1
"calgary",145,144.5,11.5
"calgary",146,145.5,11.7
"calgary",147,146.5,11.5
"calgary",148,147.5,11.2
"calgary",149,148.5,12.1
"calgary",150,149.5,11.9
"calgary",151,150.5,11.8
"calgary",152,151.5,13.1
"calgary",153,152.5,13.3
"calgary",154,153.5,13.1
"calgary",155,154.5,13.4
"calgary",156,155.5,13.4
"calgary",157,156.5,12.7
"calgary",158,157.5,13
"calgary",159,158.5,13.2
"calgary",160,159.5,13.2
"calgary",161,160.5,13.5
"calgary",162,161.5,13.1
"calgary",163,162.5,13.1
"calgary",164,163.5,12.9
"calgary",165,164.5,13.2
"calgary",166,165.5,13.9
"calgary",167,166.5,13.9
"calgary",168,167.5,14.2
"calgary",169,168.5,14.8
"calgary",170,169.5,14.9
"calgary",171,170.5,14.4
"calgary",172,171.5,14.6
"calgary",173,172.5,14.6
"calgary",174,173.5,15.1
"calgary",175,174.5,14.8
"calgary",176,175.5,15.1
"calgary",177,176.5,15.8
"calgary",178,177.5,15
"calgary",179,178.5,14.8
"calgary",180,179.5,14
"calgary",181,180.5,14.2
"calgary",182,181.5,15
"calgary",183,182.5,15.1
"calgary",184,183.5,15.3
"calgary",185,184.5,15.9
"calgary",186,185.5,15.9
"calgary",187,186.5,15.5
"calgary",188,187.5,15.7
"calgary",189,188.5,16.4
"calgary",190,189.5,16.3
"calgary",191,190.5,16.3
"calgary",192,191.5,16
"calgary",193,192.5,16
"calgary",194,193.5,16.2
"calgary",195,194.5,16.1
"calgary",196,195.5,16.4
"calgary",197,196.5,15.8
"calgary",198,197.5,15.3
"calgary",199,198.5,15.8
"calgary",200,199.5,16.2
"calgary",201,200.5,16.8
"calgary",202,201.5,16.8
"calgary",203,202.5,16.9
"calgary",204,203.5,16.6
"calgary",205,204.5,16.6
"calgary",206,205.5,16.3
"calgary",207,206.5,17.1
"calgary",208,207.5,17.5
"calgary",209,208.5,17.6
"calgary",210,209.5,16.5
"calgary",211,210.5,16.7
"calgary",212,211.5,17.1
"calgary",213,212.5,17.4
"calgary",214,213.5,17.3
"calgary",215,214.5,17.1
"calgary",216,215.5,17.8
"calgary",217,216.5,17.3
"calgary",218,217.5,17
"calgary",219,218.5,16.8
"calgary",220,219.5,16.4
"calgary",221,220.5,16.7
"calgary",222,221.5,16.7
"calgary",223,222.5,16.5
"calgary",224,223.5,16.5
"calgary",225,224.5,15.8
"calgary",226,225.5,15.9
"calgary",227,226.5,16.1
"calgary",228,227.5,15.5
"calgary",229,228.5,15.3
"calgary",230,229.5,15.8
"calgary",231,230.5,15.3
"calgary",232,231.5,15.1
"calgary",233,232.5,15.3
"calgary",234,233.5,14.9
"calgary",235,234.5,14.9
"calgary",236,235.5,14.4
"calgary",237,236.5,14.2
"calgary",238,237.5,13.9
"calgary",239,238.5,14.8
"calgary",240,239.5,13.8
"calgary",241,240.5,13.5
"calgary",242,241.5,13.3
"calgary",243,242.5,13.6
"calgary",244,243.5,13.7
"calgary",245,244.5,12.8
"calgary",246,245.5,12.8
"calgary",247,246.5,13
"calgary",248,247.5,13.1
"calgary",249,248.5,12.1
"calgary",250,249.5,11.4
"calgary",251,250.5,11.5
"calgary",252,251.5,11.9
"calgary",253,252.5,11.2
"calgary",254,253.5,10
"calgary",255,254.5,10
"calgary",256,255.5,10.1
"calgary",257,256.5,10.3
"calgary",258,257.5,10.4
"calgary",259,258.5,10.5
"calgary",260,259.5,9.6
"calgary",261,260.5,10
"calgary",262,261.5,10
"calgary",263,262.5,9.1
"calgary",264,263.5,9.4
"calgary",265,264.5,10.3
"calgary",266,265.5,10.6
"calgary",267,266.5,10.5
"calgary",268,267.5,9.8
"calgary",269,268.5,8.6
"calgary",270,269.5,8.6
"calgary",271,270.5,8.8
"calgary",272,271.5,10.1
"calgary",273,272.5,9.6
"calgary",274,273.5,9.2
"calgary",275,274.5,8.7
"calgary",276,275.5,8.6
"calgary",277,276.5,8.1
"calgary",278,277.5,7.6
"calgary",279,278.5,8.1
"calgary",280,279.5,7.6
"calgary",281,280.5,7.4
"calgary",282,281.5,7.6
"calgary",283,282.5,7.2
"calgary",284,283.5,7.1
"calgary",285,284.5,7.8
"calgary",286,285.5,6.2
"calgary",287,286.5,5.4
"calgary",288,287.5,5.2
"calgary",289,288.5,5.3
"calgary",290,289.5,3.8
"calgary",291,290.5,5.8
"calgary",292,291.5,5.8
"calgary",293,292.5,5.5
"calgary",294,293.5,4.2
"calgary",295,294.5,3.7
"calgary",296,295.5,4.8
"calgary",297,296.5,4.4
"calgary",298,297.5,4.7
"calgary",299,298.5,3.1
"calgary",300,299.5,1.9
"calgary",301,300.5,1.9
"calgary",302,301.5,1.6
"calgary",303,302.5,2.6
"calgary",304,303.5,2.4
"calgary",305,304.5,1.6
"calgary",306,305.5,1.1
"calgary",307,306.5,0.6
"calgary",308,307.5,1.2
"calgary",309,308.5,-0.2
"calgary",310,309.5,-0.5
"calgary",311,310.5,-0.2
"calgary",312,311.5,-0.6
"calgary",313,312.5,-1.6
"calgary",314,313.5,-1.9
"calgary",315,314.5,-2.3
"calgary",316,315.5,-2.1
"calgary",317,316.5,-2
"calgary",318,317.5,-1.8
"calgary",319,318.5,-1.6
"calgary",320,319.5,-2.1
"calgary",321,320.5,-4.5
"calgary",322,321.5,-5.1
"calgary",323,322.5,-4.3
"calgary",324,323.5,-4.6
"calgary",325,324.5,-6
"calgary",326,325.5,-6.8
"calgary",327,326.5,-5.7
"calgary",328,327.5,-5.2
"calgary",329,328.5,-6.5
"calgary",330,329.5,-7.3
"calgary",331,330.5,-5.5
"calgary",332,331.5,-4.9
"calgary",333,332.5,-5.1
"calgary",334,333.5,-5.7
"calgary",335,334.5,-7.4
"calgary",336,335.5,-7.8
"calgary",337,336.5,-6.7
"calgary",338,337.5,-6.3
"calgary",339,338.5,-6.9
"calgary",340,339.5,-7.3
"calgary",341,340.5,-8.2
"calgary",342,341.5,-7.2
"calgary",343,342.5,-7.7
"calgary",344,343.5,-7.6
"calgary",345,344.5,-6.4
"calgary",346,345.5,-7.3
"calgary",347,346.5,-8.1
"calgary",348,347.5,-6.6
"calgary",349,348.5,-6.2
"calgary",350,349.5,-6.8
"calgary",351,350.5,-7.5
"calgary",352,351.5,-8.5
"calgary",353,352.5,-8.5
"calgary",354,353.5,-8.6
"calgary",355,354.5,-9.7
"calgary",356,355.5,-9.4
"calgary",357,356.5,-9.3
"calgary",358,357.5,-7.4
"calgary",359,358.5,-6.8
"calgary",360,359.5,-7.4
"calgary",361,360.5,-9.3
"calgary",362,361.5,-10.7
"calgary",363,362.5,-10
"calgary",364,363.5,-10.4
"calgary",365,364.5,-10.1
"charlott",1,0.5,-5.8
"charlott",2,1.5,-5.6
"charlott",3,2.5,-7.3
"charlott",4,3.5,-7
"charlott",5,4.5,-6.7
"charlott",6,5.5,-8.9
"charlott",7,6.5,-7.5
"charlott",8,7.5,-6.9
"charlott",9,8.5,-8.9
"charlott",10,9.5,-8.8
"charlott",11,10.5,-9.3
"charlott",12,11.5,-9.5
"charlott",13,12.5,-9.1
"charlott",14,13.5,-8.4
"charlott",15,14.5,-7.8
"charlott",16,15.5,-10
"charlott",17,16.5,-9.7
"charlott",18,17.5,-9.1
"charlott",19,18.5,-9.1
"charlott",20,19.5,-9.2
"charlott",21,20.5,-10.1
"charlott",22,21.5,-9.2
"charlott",23,22.5,-7.4
"charlott",24,23.5,-6.6
"charlott",25,24.5,-6.8
"charlott",26,25.5,-7
"charlott",27,26.5,-6.7
"charlott",28,27.5,-7.6
"charlott",29,28.5,-7.9
"charlott",30,29.5,-8.2
"charlott",31,30.5,-9.4
"charlott",32,31.5,-9.9
"charlott",33,32.5,-8.8
"charlott",34,33.5,-8.3
"charlott",35,34.5,-9
"charlott",36,35.5,-9.8
"charlott",37,36.5,-10.4
"charlott",38,37.5,-10
"charlott",39,38.5,-8.3
"charlott",40,39.5,-8
"charlott",41,40.5,-8.9
"charlott",42,41.5,-8.7
"charlott",43,42.5,-9.6
"charlott",44,43.5,-8.1
"charlott",45,44.5,-7.4
"charlott",46,45.5,-7.5
"charlott",47,46.5,-7.4
"charlott",48,47.5,-9.6
"charlott",49,48.5,-9.8
"charlott",50,49.5,-7.8
"charlott",51,50.5,-6.2
"charlott",52,51.5,-6.9
"charlott",53,52.5,-6.7
"charlott",54,53.5,-7
"charlott",55,54.5,-7.8
"charlott",56,55.5,-7.6
"charlott",57,56.5,-7.4
"charlott",58,57.5,-7.7
"charlott",59,58.5,-6.7
"charlott",60,59.5,-6.4
"charlott",61,60.5,-6.1
"charlott",62,61.5,-6.4
"charlott",63,62.5,-6
"charlott",64,63.5,-5.2
"charlott",65,64.5,-5.4
"charlott",66,65.5,-4.8
"charlott",67,66.5,-4.7
"charlott",68,67.5,-6.3
"charlott",69,68.5,-5
"charlott",70,69.5,-4.3
"charlott",71,70.5,-5.1
"charlott",72,71.5,-5.5
"charlott",73,72.5,-4.1
"charlott",74,73.5,-3.1
"charlott",75,74.5,-3.4
"charlott",76,75.5,-3
"charlott",77,76.5,-3.2
"charlott",78,77.5,-3
"charlott",79,78.5,-2.8
"charlott",80,79.5,-3.2
"charlott",81,80.5,-2.6
"charlott",82,81.5,-2.4
"charlott",83,82.5,-1.2
"charlott",84,83.5,-1.1
"charlott",85,84.5,-0.3
"charlott",86,85.5,-0.3
"charlott",87,86.5,-0.6
"charlott",88,87.5,-0.3
"charlott",89,88.5,-0.2
"charlott",90,89.5,-0.7
"charlott",91,90.5,0
"charlott",92,91.5,0.3
"charlott",93,92.5,0.4
"charlott",94,93.5,0.7
"charlott",95,94.5,1.4
"charlott",96,95.5,1.2
"charlott",97,96.5,1.4
"charlott",98,97.5,0.7
"charlott",99,98.5,0.6
"charlott",100,99.5,1.4
"charlott",101,100.5,1.3
"charlott",102,101.5,0.7
"charlott",103,102.5,1
"charlott",104,103.5,1.6
"charlott",105,104.5,2
"charlott",106,105.5,2.9
"charlott",107,106.5,3.3
"charlott",108,107.5,3.2
"charlott",109,108.5,2.5
"charlott",110,109.5,3.1
"charlott",111,110.5,4
"charlott",112,111.5,3.7
"charlott",113,112.5,3.4
"charlott",114,113.5,3.2
"charlott",115,114.5,3
"charlott",116,115.5,4
"charlott",117,116.5,4.8
"charlott",118,117.5,4.1
"charlott",119,118.5,4.3
"charlott",120,119.5,5.3
"charlott",121,120.5,5.6
"charlott",122,121.5,6.2
"charlott",123,122.5,6.2
"charlott",124,123.5,6.3
"charlott",125,124.5,6.3
"charlott",126,125.5,6.3
"charlott",127,126.5,5.9
"charlott",128,127.5,6.6
"charlott",129,128.5,7.2
"charlott",130,129.5,7.5
"charlott",131,130.5,8
"charlott",132,131.5,8.9
"charlott",133,132.5,8.8
"charlott",134,133.5,8.6
"charlott",135,134.5,8.4
"charlott",136,135.5,9.5
"charlott",137,136.5,9.4
"charlott",138,137.5,8.6
"charlott",139,138.5,10
"charlott",140,139.5,10.2
"charlott",141,140.5,10.8
"charlott",142,141.5,10.6
"charlott",143,142.5,9.6
"charlott",144,143.5,9.2
"charlott",145,144.5,9.6
"charlott",146,145.5,9.8
"charlott",147,146.5,10.4
"charlott",148,147.5,10.6
"charlott",149,148.5,12.3
"charlott",150,149.5,12.1
"charlott",151,150.5,12
"charlott",152,151.5,12.1
"charlott",153,152.5,12.1
"charlott",154,153.5,12.4
"charlott",155,154.5,12.1
"charlott",156,155.5,11.6
"charlott",157,156.5,12.2
"charlott",158,157.5,12.5
"charlott",159,158.5,13.4
"charlott",160,159.5,13.2
"charlott",161,160.5,12.8
"charlott",162,161.5,12.9
"charlott",163,162.5,13
"charlott",164,163.5,13.7
"charlott",165,164.5,13.3
"charlott",166,165.5,14.4
"charlott",167,166.5,15.3
"charlott",168,167.5,15.3
"charlott",169,168.5,15.7
"charlott",170,169.5,16.7
"charlott",171,170.5,16.4
"charlott",172,171.5,16.2
"charlott",173,172.5,16.1
"charlott",174,173.5,16.4
"charlott",175,174.5,16.3
"charlott",176,175.5,15.6
"charlott",177,176.5,15.5
"charlott",178,177.5,16.3
"charlott",179,178.5,16.4
"charlott",180,179.5,16.6
"charlott",181,180.5,16.8
"charlott",182,181.5,16.4
"charlott",183,182.5,16.4
"charlott",184,183.5,16.4
"charlott",185,184.5,16.9
"charlott",186,185.5,17.1
"charlott",187,186.5,16.7
"charlott",188,187.5,17.2
"charlott",189,188.5,18.3
"charlott",190,189.5,18.3
"charlott",191,190.5,18.5
"charlott",192,191.5,18.2
"charlott",193,192.5,17.7
"charlott",194,193.5,18.2
"charlott",195,194.5,18.2
"charlott",196,195.5,18.2
"charlott",197,196.5,18.9
"charlott",198,197.5,19.1
"charlott",199,198.5,19
"charlott",200,199.5,19.4
"charlott",201,200.5,19.2
"charlott",202,201.5,19.1
"charlott",203,202.5,18.1
"charlott",204,203.5,18
"charlott",205,204.5,18.9
"charlott",206,205.5,19.3
"charlott",207,206.5,19.5
"charlott",208,207.5,19.2
"charlott",209,208.5,19.3
"charlott",210,209.5,19.3
"charlott",211,210.5,19.1
"charlott",212,211.5,19
"charlott",213,212.5,19.3
"charlott",214,213.5,19.1
"charlott",215,214.5,19.6
"charlott",216,215.5,19.8
"charlott",217,216.5,19
"charlott",218,217.5,18.9
"charlott",219,218.5,19
"charlott",220,219.5,19.3
"charlott",221,220.5,19.3
"charlott",222,221.5,19.2
"charlott",223,222.5,19
"charlott",224,223.5,18.7
"charlott",225,224.5,18.4
"charlott",226,225.5,18.5
"charlott",227,226.5,18
"charlott",228,227.5,18
"charlott",229,228.5,18.4
"charlott",230,229.5,18.2
"charlott",231,230.5,17.3
"charlott",232,231.5,17.3
"charlott",233,232.5,17
"charlott",234,233.5,16.8
"charlott",235,234.5,16.3
"charlott",236,235.5,15.8
"charlott",237,236.5,16.4
"charlott",238,237.5,16.7
"charlott",239,238.5,17.2
"charlott",240,239.5,17.1
"charlott",241,240.5,17.1
"charlott",242,241.5,16.5
"charlott",243,242.5,16.1
"charlott",244,243.5,15.5
"charlott",245,244.5,15.6
"charlott",246,245.5,15
"charlott",247,246.5,14.4
"charlott",248,247.5,15
"charlott",249,248.5,15.4
"charlott",250,249.5,14.8
"charlott",251,250.5,14.6
"charlott",252,251.5,15
"charlott",253,252.5,15
"charlott",254,253.5,14.2
"charlott",255,254.5,13.4
"charlott",256,255.5,13.1
"charlott",257,256.5,13
"charlott",258,257.5,13.5
"charlott",259,258.5,13.1
"charlott",260,259.5,13.3
"charlott",261,260.5,13.1
"charlott",262,261.5,12.5
"charlott",263,262.5,12.2
"charlott",264,263.5,13.2
"charlott",265,264.5,13.1
"charlott",266,265.5,13
"charlott",267,266.5,12.3
"charlott",268,267.5,11.9
"charlott",269,268.5,12.3
"charlott",270,269.5,12
"charlott",271,270.5,11.8
"charlott",272,271.5,11.1
"charlott",273,272.5,10.8
"charlott",274,273.5,10.5
"charlott",275,274.5,11.8
"charlott",276,275.5,11.6
"charlott",277,276.5,10.1
"charlott",278,277.5,9
"charlott",279,278.5,9.7
"charlott",280,279.5,9.9
"charlott",281,280.5,9.5
"charlott",282,281.5,9
"charlott",283,282.5,8.6
"charlott",284,283.5,8.2
"charlott",285,284.5,9.1
"charlott",286,285.5,8.6
"charlott",287,286.5,8.2
"charlott",288,287.5,8.5
"charlott",289,288.5,7.9
"charlott",290,289.5,7.3
"charlott",291,290.5,7.6
"charlott",292,291.5,7.6
"charlott",293,292.5,6.3
"charlott",294,293.5,6.9
"charlott",295,294.5,6.7
"charlott",296,295.5,6.8
"charlott",297,296.5,7
"charlott",298,297.5,7.3
"charlott",299,298.5,7
"charlott",300,299.5,6
"charlott",301,300.5,5.9
"charlott",302,301.5,6.3
"charlott",303,302.5,5
"charlott",304,303.5,5
"charlott",305,304.5,5.7
"charlott",306,305.5,5.7
"charlott",307,306.5,5.2
"charlott",308,307.5,6.4
"charlott",309,308.5,5.5
"charlott",310,309.5,5
"charlott",311,310.5,4.7
"charlott",312,311.5,3.5
"charlott",313,312.5,3.8
"charlott",314,313.5,3
"charlott",315,314.5,3.7
"charlott",316,315.5,3.3
"charlott",317,316.5,3.2
"charlott",318,317.5,2.8
"charlott",319,318.5,2.3
"charlott",320,319.5,1.6
"charlott",321,320.5,2.2
"charlott",322,321.5,2.4
"charlott",323,322.5,0.9
"charlott",324,323.5,0.7
"charlott",325,324.5,1
"charlott",326,325.5,1.3
"charlott",327,326.5,0.3
"charlott",328,327.5,0.8
"charlott",329,328.5,0.2
"charlott",330,329.5,0.4
"charlott",331,330.5,0.2
"charlott",332,331.5,0.6
"charlott",333,332.5,1.1
"charlott",334,333.5,-0.3
"charlott",335,334.5,-0.7
"charlott",336,335.5,-1.2
"charlott",337,336.5,-1.4
"charlott",338,337.5,-1.3
"charlott",339,338.5,-2.1
"charlott",340,339.5,-1.2
"charlott",341,340.5,-1.3
"charlott",342,341.5,-3.5
"charlott",343,342.5,-3.2
"charlott",344,343.5,-2.9
"charlott",345,344.5,-3.7
"charlott",346,345.5,-4.1
"charlott",347,346.5,-4.2
"charlott",348,347.5,-4.2
"charlott",349,348.5,-3.9
"charlott",350,349.5,-3.8
"charlott",351,350.5,-3.8
"charlott",352,351.5,-4.9
"charlott",353,352.5,-6.6
"charlott",354,353.5,-7.1
"charlott",355,354.5,-6.2
"charlott",356,355.5,-4.9
"charlott",357,356.5,-4.9
"charlott",358,357.5,-5.1
"charlott",359,358.5,-5
"charlott",360,359.5,-5.1
"charlott",361,360.5,-7.7
"charlott",362,361.5,-6.9
"charlott",363,362.5,-4.8
"charlott",364,363.5,-6.1
"charlott",365,364.5,-6.9
"churchil",1,0.5,-24.9
"churchil",2,1.5,-25
"churchil",3,2.5,-26.5
"churchil",4,3.5,-26.7
"churchil",5,4.5,-26.7
"churchil",6,5.5,-28.5
"churchil",7,6.5,-28.8
"churchil",8,7.5,-27.4
"churchil",9,8.5,-27
"churchil",10,9.5,-26.4
"churchil",11,10.5,-25.9
"churchil",12,11.5,-27.4
"churchil",13,12.5,-26.9
"churchil",14,13.5,-27.4
"churchil",15,14.5,-26.7
"churchil",16,15.5,-26.1
"churchil",17,16.5,-27.5
"churchil",18,17.5,-26.5
"churchil",19,18.5,-25.6
"churchil",20,19.5,-25.5
"churchil",21,20.5,-25.9
"churchil",22,21.5,-27.4
"churchil",23,22.5,-27.7
"churchil",24,23.5,-27.5
"churchil",25,24.5,-27.3
"churchil",26,25.5,-27.6
"churchil",27,26.5,-27.2
"churchil",28,27.5,-28.3
"churchil",29,28.5,-29.2
"churchil",30,29.5,-28.4
"churchil",31,30.5,-28.4
"churchil",32,31.5,-28.8
"churchil",33,32.5,-27.5
"churchil",34,33.5,-27.1
"churchil",35,34.5,-27.5
"churchil",36,35.5,-26.4
"churchil",37,36.5,-25
"churchil",38,37.5,-25.4
"churchil",39,38.5,-25.3
"churchil",40,39.5,-25.6
"churchil",41,40.5,-25.3
"churchil",42,41.5,-25.7
"churchil",43,42.5,-26.7
"churchil",44,43.5,-27.3
"churchil",45,44.5,-27.6
"churchil",46,45.5,-25.9
"churchil",47,46.5,-25.8
"churchil",48,47.5,-24.7
"churchil",49,48.5,-25.5
"churchil",50,49.5,-25.9
"churchil",51,50.5,-25.5
"churchil",52,51.5,-24.7
"churchil",53,52.5,-25
"churchil",54,53.5,-24.3
"churchil",55,54.5,-24.2
"churchil",56,55.5,-23.1
"churchil",57,56.5,-23
"churchil",58,57.5,-24.3
"churchil",59,58.5,-23.9
"churchil",60,59.5,-23
"churchil",61,60.5,-22.9
"churchil",62,61.5,-21.6
"churchil",63,62.5,-21.4
"churchil",64,63.5,-21.3
"churchil",65,64.5,-21.7
"churchil",66,65.5,-21.7
"churchil",67,66.5,-22.6
"churchil",68,67.5,-23.1
"churchil",69,68.5,-22.4
"churchil",70,69.5,-22.1
"churchil",71,70.5,-21.9
"churchil",72,71.5,-20.7
"churchil",73,72.5,-21
"churchil",74,73.5,-21.5
"churchil",75,74.5,-20.4
"churchil",76,75.5,-20.6
"churchil",77,76.5,-20.1
"churchil",78,77.5,-19.8
"churchil",79,78.5,-18.9
"churchil",80,79.5,-19
"churchil",81,80.5,-18.7
"churchil",82,81.5,-18.7
"churchil",83,82.5,-19.2
"churchil",84,83.5,-19.5
"churchil",85,84.5,-18.7
"churchil",86,85.5,-16.9
"churchil",87,86.5,-17.1
"churchil",88,87.5,-16.4
"churchil",89,88.5,-16.1
"churchil",90,89.5,-16.6
"churchil",91,90.5,-15.5
"churchil",92,91.5,-13.8
"churchil",93,92.5,-15.1
"churchil",94,93.5,-15.8
"churchil",95,94.5,-15
"churchil",96,95.5,-14.6
"churchil",97,96.5,-14.6
"churchil",98,97.5,-14.1
"churchil",99,98.5,-12.9
"churchil",100,99.5,-14.1
"churchil",101,100.5,-13.6
"churchil",102,101.5,-10.4
"churchil",103,102.5,-8.8
"churchil",104,103.5,-9.7
"churchil",105,104.5,-10.7
"churchil",106,105.5,-10.8
"churchil",107,106.5,-9.5
"churchil",108,107.5,-8.5
"churchil",109,108.5,-8.6
"churchil",110,109.5,-8.2
"churchil",111,110.5,-6.8
"churchil",112,111.5,-7.3
"churchil",113,112.5,-7.4
"churchil",114,113.5,-6.3
"churchil",115,114.5,-7
"churchil",116,115.5,-7.1
"churchil",117,116.5,-5.5
"churchil",118,117.5,-4.4
"churchil",119,118.5,-5.4
"churchil",120,119.5,-6.1
"churchil",121,120.5,-5.2
"churchil",122,121.5,-5.6
"churchil",123,122.5,-4.9
"churchil",124,123.5,-5.1
"churchil",125,124.5,-3.9
"churchil",126,125.5,-3.3
"churchil",127,126.5,-3.7
"churchil",128,127.5,-3.3
"churchil",129,128.5,-3.3
"churchil",130,129.5,-2.8
"churchil",131,130.5,-2.3
"churchil",132,131.5,-2.2
"churchil",133,132.5,-2.4
"churchil",134,133.5,-1.5
"churchil",135,134.5,-2
"churchil",136,135.5,-2
"churchil",137,136.5,-1.8
"churchil",138,137.5,-1.2
"churchil",139,138.5,-0.5
"churchil",140,139.5,-0.5
"churchil",141,140.5,0.3
"churchil",142,141.5,0.7
"churchil",143,142.5,1.7
"churchil",144,143.5,2.3
"churchil",145,144.5,2.9
"churchil",146,145.5,3.1
"churchil",147,146.5,2.2
"churchil",148,147.5,2.2
"churchil",149,148.5,2.3
"churchil",150,149.5,2.2
"churchil",151,150.5,2.5
"churchil",152,151.5,3.3
"churchil",153,152.5,3.8
"churchil",154,153.5,4.7
"churchil",155,154.5,3.6
"churchil",156,155.5,3.5
"churchil",157,156.5,3
"churchil",158,157.5,3.8
"churchil",159,158.5,4
"churchil",160,159.5,4.3
"churchil",161,160.5,4.9
"churchil",162,161.5,3.9
"churchil",163,162.5,4.5
"churchil",164,163.5,4.9
"churchil",165,164.5,6.1
"churchil",166,165.5,7.2
"churchil",167,166.5,7.7
"churchil",168,167.5,6.1
"churchil",169,168.5,6.5
"churchil",170,169.5,8.6
"churchil",171,170.5,8
"churchil",172,171.5,6.7
"churchil",173,172.5,7.8
"churchil",174,173.5,7.5
"churchil",175,174.5,8.9
"churchil",176,175.5,9.6
"churchil",177,176.5,9.3
"churchil",178,177.5,8.3
"churchil",179,178.5,8.6
"churchil",180,179.5,9.2
"churchil",181,180.5,11.1
"churchil",182,181.5,11
"churchil",183,182.5,10.2
"churchil",184,183.5,11
"churchil",185,184.5,11.8
"churchil",186,185.5,11.3
"churchil",187,186.5,10.9
"churchil",188,187.5,10.9
"churchil",189,188.5,11.3
"churchil",190,189.5,11.2
"churchil",191,190.5,10.4
"churchil",192,191.5,11.4
"churchil",193,192.5,11.7
"churchil",194,193.5,10.8
"churchil",195,194.5,11.4
"churchil",196,195.5,11.9
"churchil",197,196.5,11.5
"churchil",198,197.5,12
"churchil",199,198.5,12
"churchil",200,199.5,12.6
"churchil",201,200.5,12.9
"churchil",202,201.5,14.4
"churchil",203,202.5,13.8
"churchil",204,203.5,12.5
"churchil",205,204.5,11.6
"churchil",206,205.5,11.6
"churchil",207,206.5,12.3
"churchil",208,207.5,12.3
"churchil",209,208.5,12.5
"churchil",210,209.5,12.7
"churchil",211,210.5,12.6
"churchil",212,211.5,12.1
"churchil",213,212.5,11.8
"churchil",214,213.5,11.7
"churchil",215,214.5,12.4
"churchil",216,215.5,12.8
"churchil",217,216.5,12.7
"churchil",218,217.5,12.2
"churchil",219,218.5,11.1
"churchil",220,219.5,11.2
"churchil",221,220.5,11.8
"churchil",222,221.5,12.3
"churchil",223,222.5,12.7
"churchil",224,223.5,12.5
"churchil",225,224.5,12.3
"churchil",226,225.5,12.4
"churchil",227,226.5,11.4
"churchil",228,227.5,11.4
"churchil",229,228.5,11.2
"churchil",230,229.5,11.9
"churchil",231,230.5,11.1
"churchil",232,231.5,10.6
"churchil",233,232.5,10.9
"churchil",234,233.5,10.8
"churchil",235,234.5,11.8
"churchil",236,235.5,11.1
"churchil",237,236.5,10.7
"churchil",238,237.5,10.7
"churchil",239,238.5,10.8
"churchil",240,239.5,9.8
"churchil",241,240.5,9.6
"churchil",242,241.5,9.3
"churchil",243,242.5,8.9
"churchil",244,243.5,9.2
"churchil",245,244.5,9.1
"churchil",246,245.5,8.5
"churchil",247,246.5,7.1
"churchil",248,247.5,6.9
"churchil",249,248.5,7.6
"churchil",250,249.5,7.7
"churchil",251,250.5,7.1
"churchil",252,251.5,6.6
"churchil",253,252.5,6.4
"churchil",254,253.5,6.5
"churchil",255,254.5,5.9
"churchil",256,255.5,6.3
"churchil",257,256.5,6.2
"churchil",258,257.5,5.9
"churchil",259,258.5,6.6
"churchil",260,259.5,6
"churchil",261,260.5,5
"churchil",262,261.5,5.6
"churchil",263,262.5,4.6
"churchil",264,263.5,4.5
"churchil",265,264.5,4.6
"churchil",266,265.5,4.3
"churchil",267,266.5,3.4
"churchil",268,267.5,2.3
"churchil",269,268.5,1.7
"churchil",270,269.5,2
"churchil",271,270.5,1.9
"churchil",272,271.5,2.2
"churchil",273,272.5,2.2
"churchil",274,273.5,1.4
"churchil",275,274.5,1.2
"churchil",276,275.5,1.4
"churchil",277,276.5,1.7
"churchil",278,277.5,1.6
"churchil",279,278.5,0.6
"churchil",280,279.5,-0.6
"churchil",281,280.5,-0.1
"churchil",282,281.5,0.5
"churchil",283,282.5,1.2
"churchil",284,283.5,-0.1
"churchil",285,284.5,-0.4
"churchil",286,285.5,-0.1
"churchil",287,286.5,-0.9
"churchil",288,287.5,-1.7
"churchil",289,288.5,-1.6
"churchil",290,289.5,-1.7
"churchil",291,290.5,-3
"churchil",292,291.5,-2.4
"churchil",293,292.5,-2.5
"churchil",294,293.5,-2.9
"churchil",295,294.5,-2.9
"churchil",296,295.5,-2
"churchil",297,296.5,-2.3
"churchil",298,297.5,-3.2
"churchil",299,298.5,-4.6
"churchil",300,299.5,-5.2
"churchil",301,300.5,-5.3
"churchil",302,301.5,-4.9
"churchil",303,302.5,-5.4
"churchil",304,303.5,-5.8
"churchil",305,304.5,-6.9
"churchil",306,305.5,-6.9
"churchil",307,306.5,-7.1
"churchil",308,307.5,-8.2
"churchil",309,308.5,-8
"churchil",310,309.5,-9.6
"churchil",311,310.5,-10.3
"churchil",312,311.5,-9.8
"churchil",313,312.5,-9.8
"churchil",314,313.5,-11.1
"churchil",315,314.5,-11.4
"churchil",316,315.5,-11.2
"churchil",317,316.5,-11.3
"churchil",318,317.5,-11.2
"churchil",319,318.5,-11.9
"churchil",320,319.5,-12
"churchil",321,320.5,-12.6
"churchil",322,321.5,-13.6
"churchil",323,322.5,-15.6
"churchil",324,323.5,-15.1
"churchil",325,324.5,-14.6
"churchil",326,325.5,-14.6
"churchil",327,326.5,-15.8
"churchil",328,327.5,-15
"churchil",329,328.5,-14.8
